student_id,question_id,score,time_on_task
1458,3,67,149
1458,3,93,306
1458,3,41,398
1458,4,41,442
1458,4,48,188
1458,4,79,357
1458,4,68,203
1458,4,40,273
1458,5,58,191
1458,5,63,305
1458,5,56,92
1458,5,35,278
1458,5,66,383
1458,5,72,153
1458,5,32,107
1458,5,23,274
1458,6,71,320
1458,6,47,125
1458,6,34,153
1458,7,99,105
1458,7,34,140
1458,7,24,153
1458,8,52,161
1458,8,51,245
1458,8,47,166
1458,8,24,242
1458,8,43,181
1458,8,15,142
1458,9,68,373
1458,9,17,131
1458,9,47,367
1458,9,97,194
1458,9,55,267
1458,9,92,266
1458,9,34,359
1458,9,100,246
1458,10,88,492
1458,10,43,503
1458,10,37,478
4761,1,0,186
4761,1,100,229
4761,1,68,126
4761,1,100,227
4761,1,42,327
4761,2,65,124
4761,2,67,144
4761,2,32,166
4761,2,93,199
4761,2,88,334
4761,2,100,155
4761,2,38,257
4761,3,73,351
4761,3,54,305
4761,3,63,210
4761,3,66,192
4761,3,41,236
4761,3,46,238
4761,3,57,224
4761,4,70,477
4761,4,50,229
4761,4,37,307
4761,4,47,362
4761,4,50,157
4761,4,72,254
4761,4,55,255
4761,4,54,482
4761,4,37,172
4761,5,73,320
4761,5,63,119
4761,5,35,127
4761,5,49,292
4761,5,76,347
4761,5,72,188
4761,5,91,158
4761,5,33,100
4761,5,68,384
4761,6,71,251
4761,6,17,312
4761,6,62,123
4761,6,39,113
4761,7,62,70
4761,7,71,94
4761,7,40,145
4761,7,100,118
4761,7,46,84
4761,7,0,170
4761,7,79,162
4761,7,100,80
4761,8,24,234
4761,8,45,193
4761,8,46,241
4761,8,63,273
4761,9,50,195
4761,9,71,343
4761,9,32,342
4761,9,83,200
4761,10,43,520
4761,10,49,409
4761,10,35,318
4761,10,64,141
4761,10,48,426
4761,10,75,465
4761,10,69,289
4761,10,79,402
3903,1,99,127
3903,2,100,113
3903,2,76,159
3903,3,80,53
3903,3,92,144
3903,4,78,54
3903,4,77,258
3903,5,100,128
3903,6,79,163
3903,7,96,95
3903,8,98,75
3903,9,57,182
3903,9,92,130
3903,10,53,216
3903,10,83,186
3903,10,99,35
3961,1,55,181
3961,1,40,243
3961,1,64,233
3961,1,37,127
3961,1,48,83
3961,1,82,214
3961,1,93,126
3961,1,76,179
3961,1,96,295
3961,2,100,322
3961,2,90,274
3961,2,80,236
3961,2,74,221
3961,2,95,213
3961,2,54,178
3961,2,9,196
3961,2,27,271
3961,2,51,109
3961,3,24,166
3961,3,27,197
3961,3,0,106
3961,3,74,346
3961,3,0,379
3961,3,42,319
3961,3,75,282
3961,3,62,205
3961,3,35,339
3961,4,37,495
3961,4,46,419
3961,4,0,259
3961,4,45,134
3961,4,0,133
3961,4,15,408
3961,4,17,451
3961,4,54,454
3961,4,58,403
3961,4,41,221
3961,4,33,452
3961,5,64,201
3961,5,73,110
3961,5,59,187
3961,5,48,142
3961,5,55,205
3961,5,94,136
3961,5,67,141
3961,6,46,244
3961,6,62,356
3961,6,31,154
3961,6,87,253
3961,6,44,394
3961,6,49,144
3961,6,32,157
3961,6,69,297
3961,7,77,59
3961,7,53,140
3961,7,82,164
3961,7,41,143
3961,7,100,50
3961,7,77,76
3961,7,91,181
3961,7,77,56
3961,8,92,338
3961,8,98,308
3961,8,100,356
3961,8,80,286
3961,8,69,146
3961,8,18,115
3961,9,61,151
3961,9,80,98
3961,9,30,212
3961,9,60,340
3961,10,64,267
3961,10,0,413
3961,10,90,305
3961,10,85,288
3961,10,100,281
3961,10,82,163
2500,1,28,100
2500,1,42,122
2500,1,49,151
2500,2,38,262
2500,2,59,198
2500,2,45,374
2500,2,33,390
2500,2,33,305
2500,3,54,275
2500,3,53,50
2500,3,45,313
2500,3,30,372
2500,3,49,68
2500,4,40,415
2500,4,23,453
2500,4,31,73
2500,4,43,92
2500,4,19,207
2500,5,34,364
2500,5,61,181
2500,5,35,67
2500,6,49,66
2500,6,48,243
2500,6,28,139
2500,6,33,35
2500,7,52,60
2500,7,72,226
2500,7,66,88
2500,8,46,65
2500,8,36,177
2500,8,25,223
2500,8,39,334
2500,8,57,374
2500,9,68,267
2500,9,49,189
2500,9,56,149
2500,9,41,179
2500,9,34,376
2500,10,48,600
2500,10,49,415
2500,10,28,364
5182,1,89,167
5182,1,100,136
5182,1,78,26
5182,2,87,22
5182,2,84,40
5182,2,94,123
5182,3,97,52
5182,4,68,215
5182,5,90,51
5182,5,100,93
5182,5,55,86
5182,6,70,104
5182,6,64,218
5182,6,69,144
5182,7,100,31
5182,7,100,87
5182,8,53,177
5182,8,84,110
5182,9,100,72
5182,9,94,116
5182,9,71,183
5182,10,79,77
1531,1,61,282
1531,1,58,49
1531,1,78,273
1531,1,74,216
1531,1,38,212
1531,2,61,179
1531,2,30,384
1531,2,56,51
1531,2,67,95
1531,2,56,380
1531,3,63,445
1531,3,48,54
1531,3,34,254
1531,3,31,319
1531,4,30,152
1531,4,44,412
1531,4,39,550
1531,5,49,41
1531,5,31,291
1531,5,25,437
1531,6,26,301
1531,6,50,192
1531,6,46,408
1531,6,45,175
1531,7,71,166
1531,7,54,153
1531,7,59,87
1531,7,48,115
1531,7,74,204
1531,8,42,65
1531,8,42,36
1531,8,35,40
1531,9,51,414
1531,9,45,386
1531,9,68,110
1531,9,23,289
1531,9,54,202
1531,10,46,111
1531,10,31,349
1531,10,25,73
1531,10,38,486
1531,10,40,173
2154,1,77,87
2154,1,71,181
2154,1,95,185
2154,2,100,36
2154,2,100,50
2154,3,67,111
2154,4,73,180
2154,5,71,157
2154,5,100,127
2154,6,75,130
2154,7,100,111
2154,7,100,79
2154,7,90,56
2154,8,96,175
2154,9,85,188
2154,10,100,16
2363,1,88,30
2363,1,87,81
2363,1,98,41
2363,2,100,51
2363,2,84,58
2363,2,70,138
2363,3,66,48
2363,4,55,39
2363,4,55,202
2363,5,81,208
2363,6,73,112
2363,7,100,112
2363,7,100,33
2363,8,86,123
2363,9,79,100
2363,10,82,174
2363,10,88,67
1273,1,99,122
1273,1,100,101
1273,1,100,89
1273,2,100,164
1273,2,100,79
1273,2,78,75
1273,3,61,124
1273,3,100,178
1273,3,74,180
1273,4,63,220
1273,4,70,58
1273,4,62,171
1273,5,100,114
1273,5,98,79
1273,6,77,148
1273,6,88,36
1273,6,76,26
1273,7,100,40
1273,8,84,134
1273,8,72,82
1273,9,100,30
1273,9,66,42
1273,9,89,186
1273,10,87,315
1273,10,100,239
1273,10,88,167
8421,1,75,92
8421,1,77,81
8421,1,54,191
8421,1,59,140
8421,2,64,150
8421,2,79,192
8421,2,71,221
8421,2,87,112
8421,2,52,246
8421,2,80,132
8421,2,75,84
8421,3,59,226
8421,3,78,165
8421,3,66,239
8421,3,69,252
8421,3,88,176
8421,3,62,189
8421,4,52,337
8421,4,53,284
8421,4,49,227
8421,4,60,213
8421,4,66,210
8421,5,66,75
8421,5,54,234
8421,5,75,79
8421,5,88,263
8421,6,65,140
8421,6,77,187
8421,6,45,272
8421,6,93,122
8421,6,91,145
8421,6,96,215
8421,6,76,235
8421,7,71,101
8421,7,100,54
8421,8,81,93
8421,8,89,202
8421,9,48,138
8421,9,58,257
8421,9,81,260
8421,9,75,108
8421,9,86,108
8421,9,73,217
8421,9,57,172
8421,10,74,162
8421,10,96,226
8421,10,83,269
1238,1,32,335
1238,1,53,237
1238,1,77,157
1238,1,79,311
1238,1,18,134
1238,2,15,160
1238,2,9,122
1238,2,2,89
1238,2,92,203
1238,2,68,179
1238,2,31,282
1238,2,97,322
1238,2,77,201
1238,2,94,343
1238,3,49,207
1238,3,50,149
1238,3,0,115
1238,3,76,177
1238,3,63,200
1238,3,35,409
1238,3,67,191
1238,4,22,472
1238,4,27,392
1238,4,40,299
1238,4,47,134
1238,4,20,470
1238,5,51,322
1238,5,11,272
1238,5,56,115
1238,5,25,91
1238,5,72,319
1238,5,65,93
1238,5,17,320
1238,5,27,199
1238,6,35,108
1238,6,72,109
1238,6,57,382
1238,6,48,157
1238,6,33,337
1238,6,19,155
1238,7,100,177
1238,7,100,105
1238,7,100,80
1238,7,100,68
1238,7,44,158
1238,7,81,62
1238,7,54,71
1238,8,11,254
1238,8,82,335
1238,8,72,263
1238,8,87,88
1238,8,100,213
1238,8,55,85
1238,8,100,169
1238,8,78,330
1238,8,59,180
1238,9,100,383
1238,9,23,131
1238,9,50,126
1238,9,19,227
1238,9,37,351
1238,9,30,332
1238,10,90,478
1238,10,63,549
1238,10,62,197
1238,10,70,156
1238,10,100,135
5607,1,52,325
5607,1,51,143
5607,1,69,208
5607,1,51,53
5607,2,52,336
5607,2,53,220
5607,2,33,187
5607,3,48,86
5607,3,23,204
5607,3,42,455
5607,4,17,57
5607,4,11,511
5607,4,38,544
5607,4,30,479
5607,4,35,170
5607,4,35,504
5607,5,40,295
5607,5,14,147
5607,5,53,182
5607,5,60,427
5607,5,42,120
5607,6,70,221
5607,6,24,349
5607,6,45,253
5607,6,38,56
5607,6,31,91
5607,7,59,152
5607,7,63,156
5607,7,66,219
5607,7,40,201
5607,7,100,103
5607,8,31,217
5607,8,47,256
5607,8,57,87
5607,9,29,234
5607,9,42,108
5607,9,69,77
5607,9,49,224
5607,9,63,108
5607,10,62,600
5607,10,43,486
5607,10,52,139
5607,10,45,332
5088,1,20,327
5088,1,97,212
5088,1,63,260
5088,1,0,223
5088,1,46,128
5088,2,100,288
5088,2,33,103
5088,2,42,164
5088,3,66,316
5088,3,96,174
5088,3,47,304
5088,3,100,149
5088,3,37,312
5088,3,20,128
5088,3,82,125
5088,3,76,259
5088,3,100,115
5088,4,56,281
5088,4,43,317
5088,4,24,157
5088,4,65,345
5088,4,50,213
5088,4,24,293
5088,4,74,260
5088,4,56,151
5088,4,81,243
5088,5,80,299
5088,5,95,109
5088,5,96,333
5088,5,0,236
5088,5,45,349
5088,5,43,114
5088,5,56,205
5088,5,38,241
5088,6,62,106
5088,6,36,411
5088,6,55,102
5088,6,71,301
5088,6,47,237
5088,7,71,181
5088,7,86,74
5088,7,75,94
5088,7,86,110
5088,7,10,126
5088,7,0,143
5088,7,37,78
5088,7,82,96
5088,7,89,168
5088,8,100,189
5088,8,53,254
5088,8,88,238
5088,8,48,280
5088,8,52,258
5088,8,50,109
5088,8,97,292
5088,8,47,232
5088,9,64,374
5088,9,56,165
5088,9,24,237
5088,9,89,130
5088,10,54,436
5088,10,36,398
5088,10,100,170
5088,10,36,380
5088,10,41,401
5088,10,50,336
5088,10,74,525
5088,10,67,142
5401,1,71,77
5401,1,91,72
5401,2,87,112
5401,3,68,203
5401,4,77,160
5401,4,69,43
5401,4,51,56
5401,5,78,53
5401,6,70,165
5401,6,77,128
5401,6,87,152
5401,7,100,106
5401,7,100,90
5401,7,91,75
5401,8,75,141
5401,8,100,153
5401,8,100,118
5401,9,100,125
5401,10,76,69
2793,1,35,352
2793,1,20,312
2793,1,41,93
2793,2,46,345
2793,2,40,125
2793,2,55,362
2793,2,16,253
2793,3,27,427
2793,3,35,379
2793,3,34,438
2793,4,26,492
2793,4,26,389
2793,4,44,215
2793,4,21,156
2793,4,37,171
2793,5,51,144
2793,5,31,297
2793,5,45,241
2793,5,47,266
2793,6,21,428
2793,6,49,132
2793,6,41,417
2793,6,38,415
2793,6,44,459
2793,7,54,170
2793,7,30,229
2793,7,85,71
2793,8,23,172
2793,8,34,38
2793,8,29,356
2793,9,29,56
2793,9,38,406
2793,9,30,263
2793,9,52,56
2793,9,59,238
2793,10,66,471
2793,10,42,600
2793,10,54,200
2793,10,36,208
4024,1,35,171
4024,1,47,193
4024,1,47,103
4024,1,51,227
4024,1,53,87
4024,2,67,399
4024,2,56,304
4024,2,56,141
4024,2,40,334
4024,2,52,69
4024,3,59,94
4024,3,45,191
4024,3,49,104
4024,3,31,358
4024,4,38,98
4024,4,29,570
4024,4,31,146
4024,5,30,368
4024,5,37,60
4024,5,52,420
4024,6,47,416
4024,6,62,199
4024,6,25,194
4024,6,43,301
4024,6,45,342
4024,7,81,118
4024,7,73,164
4024,7,62,89
4024,7,56,185
4024,8,59,364
4024,8,47,63
4024,8,69,93
4024,9,54,135
4024,9,38,342
4024,9,74,437
4024,10,59,473
4024,10,61,299
4024,10,37,228
4024,10,43,155
4024,10,35,109
6643,1,80,158
6643,2,80,72
6643,2,100,55
6643,2,93,78
6643,3,95,82
6643,3,75,196
6643,3,78,56
6643,4,80,44
6643,4,69,259
6643,4,60,120
6643,5,92,77
6643,6,85,122
6643,7,100,86
6643,7,100,113
6643,8,100,78
6643,8,64,171
6643,9,75,82
6643,9,100,104
6643,10,87,198
6643,10,82,189
6643,10,100,158
5756,1,87,333
5756,1,76,340
5756,1,48,125
5756,1,64,138
5756,1,11,125
5756,1,78,163
5756,1,84,187
5756,1,67,337
5756,2,41,239
5756,2,100,216
5756,2,55,164
5756,2,48,337
5756,3,41,178
5756,3,1,270
5756,3,63,118
5756,3,96,381
5756,3,25,218
5756,3,39,275
5756,3,83,404
5756,3,20,106
5756,3,23,156
5756,4,18,468
5756,4,43,408
5756,4,97,266
5756,4,23,229
5756,4,0,354
5756,4,32,213
5756,4,57,425
5756,5,35,137
5756,5,0,210
5756,5,64,350
5756,5,18,348
5756,5,37,332
5756,5,42,156
5756,5,56,210
5756,6,14,117
5756,6,58,336
5756,6,54,112
5756,6,11,313
5756,6,78,365
5756,6,13,156
5756,7,73,52
5756,7,100,120
5756,7,37,76
5756,7,79,152
5756,7,67,96
5756,7,48,152
5756,7,58,126
5756,7,30,79
5756,8,36,193
5756,8,0,347
5756,8,87,99
5756,8,100,131
5756,8,49,94
5756,8,100,308
5756,8,82,315
5756,8,71,279
5756,8,45,305
5756,9,13,266
5756,9,66,153
5756,9,26,141
5756,10,63,497
5756,10,10,419
5756,10,57,532
5756,10,30,456
2138,1,81,51
2138,2,93,161
2138,3,86,115
2138,3,59,212
2138,4,56,87
2138,5,78,216
2138,5,100,14
2138,5,87,98
2138,6,82,142
2138,6,93,142
2138,7,100,41
2138,8,90,121
2138,8,81,168
2138,8,81,147
2138,9,89,130
2138,10,78,19
3743,1,77,218
3743,1,100,118
3743,1,74,203
3743,2,81,196
3743,2,71,240
3743,2,88,130
3743,2,66,148
3743,2,93,150
3743,3,48,74
3743,3,57,171
3743,4,57,149
3743,4,66,118
3743,5,62,85
3743,5,51,77
3743,5,88,189
3743,5,75,87
3743,5,83,85
3743,6,79,223
3743,6,60,103
3743,6,70,184
3743,6,83,198
3743,7,92,40
3743,7,81,81
3743,7,68,38
3743,7,65,69
3743,7,76,80
3743,8,86,70
3743,8,72,142
3743,8,97,139
3743,8,94,65
3743,8,95,112
3743,9,74,80
3743,9,69,189
3743,9,71,130
3743,10,85,248
3743,10,100,294
3743,10,51,309
3743,10,59,312
3743,10,53,199
3743,10,84,233
3615,1,100,224
3615,1,81,176
3615,1,54,64
3615,2,72,159
3615,2,62,167
3615,2,63,96
3615,2,76,159
3615,2,95,165
3615,3,63,109
3615,3,62,277
3615,3,58,86
3615,4,55,329
3615,4,62,209
3615,5,75,139
3615,5,92,213
3615,5,49,183
3615,5,68,94
3615,5,74,113
3615,5,45,131
3615,5,71,258
3615,6,54,235
3615,6,85,275
3615,6,78,91
3615,6,67,135
3615,6,74,114
3615,6,48,215
3615,7,100,50
3615,7,79,40
3615,7,100,132
3615,7,92,55
3615,7,100,86
3615,8,98,97
3615,8,98,134
3615,8,85,124
3615,8,58,154
3615,8,67,222
3615,8,80,217
3615,9,68,239
3615,9,70,222
3615,9,79,82
3615,10,65,320
3615,10,58,266
3615,10,56,156
5181,1,84,126
5181,1,56,267
5181,1,67,165
5181,1,49,332
5181,1,97,291
5181,2,67,338
5181,2,37,187
5181,2,100,91
5181,2,30,291
5181,2,82,136
5181,2,0,195
5181,2,75,295
5181,2,74,159
5181,3,5,218
5181,3,51,135
5181,3,44,230
5181,3,82,317
5181,3,78,210
5181,3,55,365
5181,3,87,338
5181,3,40,253
5181,4,47,256
5181,4,42,161
5181,4,44,134
5181,5,55,312
5181,5,38,368
5181,5,83,142
5181,5,54,317
5181,6,58,390
5181,6,67,185
5181,6,78,271
5181,6,69,228
5181,6,41,371
5181,6,100,212
5181,6,100,372
5181,6,60,147
5181,7,44,143
5181,7,63,171
5181,7,100,157
5181,7,82,200
5181,8,73,270
5181,8,80,134
5181,8,65,170
5181,8,70,314
5181,8,31,286
5181,8,0,199
5181,9,42,181
5181,9,81,171
5181,9,34,255
5181,9,79,224
5181,9,0,280
5181,9,65,322
5181,10,49,128
5181,10,100,458
5181,10,71,510
5181,10,37,228
5181,10,90,384
5181,10,64,411
5181,10,77,213
5181,10,100,480
9640,1,100,81
9640,2,100,201
9640,2,74,74
9640,3,99,25
9640,3,96,79
9640,3,77,115
9640,4,70,167
9640,5,75,55
9640,5,83,72
9640,5,82,135
9640,6,96,116
9640,6,90,163
9640,6,78,33
9640,7,100,111
9640,7,100,104
9640,7,76,23
9640,8,88,155
9640,8,78,42
9640,8,93,93
9640,9,60,74
9640,9,87,94
9640,9,87,60
9640,10,83,139
3754,1,0,272
3754,1,0,101
3754,1,31,304
3754,1,100,269
3754,1,37,112
3754,2,55,291
3754,2,76,119
3754,2,47,192
3754,2,100,352
3754,2,35,258
3754,3,54,285
3754,3,40,135
3754,3,63,219
3754,4,9,226
3754,4,45,175
3754,4,32,204
3754,4,88,339
3754,4,53,347
3754,4,44,211
3754,4,48,409
3754,4,44,425
3754,4,27,337
3754,4,32,385
3754,4,51,165
3754,5,5,242
3754,5,44,331
3754,5,59,359
3754,5,71,128
3754,5,4,248
3754,5,58,264
3754,5,71,244
3754,5,85,252
3754,6,66,322
3754,6,49,204
3754,6,33,246
3754,6,50,351
3754,7,75,203
3754,7,95,97
3754,7,80,186
3754,7,100,146
3754,8,90,139
3754,8,86,267
3754,8,0,322
3754,8,97,237
3754,8,23,264
3754,8,86,284
3754,8,0,116
3754,8,35,94
3754,9,49,331
3754,9,29,210
3754,9,61,304
3754,9,38,345
3754,9,39,143
3754,10,38,163
3754,10,48,248
3754,10,0,147
5471,1,57,150
5471,1,73,132
5471,1,60,173
5471,1,75,316
5471,2,65,287
5471,2,30,183
5471,2,59,92
5471,2,64,141
5471,2,64,130
5471,2,75,262
5471,2,76,140
5471,2,69,85
5471,3,60,214
5471,3,18,204
5471,3,100,211
5471,3,76,250
5471,3,43,284
5471,3,30,96
5471,4,27,403
5471,4,40,427
5471,4,45,441
5471,4,53,136
5471,4,10,270
5471,4,57,478
5471,5,52,300
5471,5,31,144
5471,5,24,280
5471,5,100,319
5471,5,76,115
5471,5,80,180
5471,5,51,216
5471,5,54,335
5471,5,41,90
5471,6,75,267
5471,6,34,358
5471,6,55,344
5471,6,47,357
5471,7,100,156
5471,7,100,79
5471,7,100,81
5471,7,91,149
5471,7,68,196
5471,7,100,140
5471,7,92,98
5471,8,68,254
5471,8,81,172
5471,8,55,187
5471,8,60,86
5471,9,60,96
5471,9,61,216
5471,9,16,121
5471,9,18,140
5471,9,11,287
5471,9,57,94
5471,10,27,551
5471,10,56,315
5471,10,10,457
5471,10,50,217
5471,10,27,450
5471,10,17,304
5471,10,41,522
5471,10,95,371
5471,10,63,278
5824,1,0,115
5824,1,70,334
5824,1,72,156
5824,2,49,279
5824,2,20,290
5824,2,100,173
5824,2,0,155
5824,2,69,181
5824,3,43,117
5824,3,96,351
5824,3,12,294
5824,3,46,295
5824,4,48,310
5824,4,37,446
5824,4,55,474
5824,4,84,478
5824,4,87,470
5824,4,87,335
5824,4,48,231
5824,4,46,384
5824,4,39,369
5824,4,54,249
5824,4,57,459
5824,5,27,363
5824,5,0,373
5824,5,63,115
5824,5,55,146
5824,5,66,223
5824,5,81,262
5824,5,40,147
5824,6,45,246
5824,6,37,95
5824,6,19,109
5824,6,50,134
5824,6,59,217
5824,7,100,133
5824,7,100,66
5824,7,37,97
5824,7,89,107
5824,7,100,189
5824,8,0,237
5824,8,63,306
5824,8,41,142
5824,8,62,185
5824,8,21,238
5824,8,52,251
5824,8,78,229
5824,8,100,95
5824,9,53,240
5824,9,78,342
5824,9,31,192
5824,9,75,385
5824,9,46,133
5824,9,41,238
5824,10,31,134
5824,10,27,551
5824,10,45,405
5824,10,26,520
5824,10,48,439
5824,10,30,483
5824,10,96,213
5824,10,76,418
5824,10,43,432
8449,1,35,130
8449,1,74,268
8449,1,11,139
8449,1,15,131
8449,1,51,280
8449,1,95,295
8449,2,95,132
8449,2,50,350
8449,2,73,244
8449,2,68,280
8449,3,82,138
8449,3,6,305
8449,3,26,393
8449,3,68,348
8449,3,0,175
8449,4,27,364
8449,4,66,447
8449,4,5,430
8449,4,68,424
8449,4,0,144
8449,5,100,219
8449,5,56,317
8449,5,11,347
8449,5,53,185
8449,5,41,371
8449,5,49,217
8449,5,78,114
8449,6,7,351
8449,6,47,245
8449,6,23,402
8449,6,72,329
8449,7,90,136
8449,7,7,198
8449,7,59,174
8449,7,100,73
8449,7,64,118
8449,7,100,168
8449,7,75,164
8449,8,62,89
8449,8,64,151
8449,8,71,165
8449,8,25,110
8449,8,100,328
8449,8,100,137
8449,8,74,209
8449,8,100,143
8449,9,38,213
8449,9,75,111
8449,9,37,190
8449,10,2,318
8449,10,47,399
8449,10,42,310
8449,10,61,288
8449,10,20,531
8449,10,93,163
6275,1,57,161
6275,1,24,208
6275,1,30,373
6275,1,40,107
6275,2,15,344
6275,2,56,84
6275,2,64,109
6275,3,33,393
6275,3,46,284
6275,3,41,404
6275,3,39,409
6275,3,49,115
6275,4,5,175
6275,4,38,207
6275,4,34,477
6275,4,51,453
6275,4,34,551
6275,5,26,91
6275,5,34,304
6275,5,45,431
6275,5,34,131
6275,5,38,267
6275,6,47,453
6275,6,58,216
6275,6,49,403
6275,6,48,277
6275,7,96,130
6275,7,82,126
6275,7,14,155
6275,8,53,239
6275,8,58,311
6275,8,45,79
6275,9,40,89
6275,9,42,433
6275,9,64,376
6275,9,41,367
6275,9,46,435
6275,10,50,68
6275,10,28,463
6275,10,64,67
6275,10,62,600
9134,1,64,205
9134,1,16,218
9134,1,89,229
9134,1,92,191
9134,1,23,285
9134,1,33,149
9134,1,81,102
9134,1,31,337
9134,2,42,124
9134,2,37,100
9134,2,56,182
9134,2,52,99
9134,2,42,189
9134,2,83,324
9134,2,65,121
9134,2,79,335
9134,2,100,324
9134,3,68,95
9134,3,48,161
9134,3,28,222
9134,3,45,189
9134,3,39,222
9134,4,82,414
9134,4,40,294
9134,4,43,216
9134,4,15,294
9134,4,28,289
9134,4,11,317
9134,4,32,403
9134,5,57,154
9134,5,63,198
9134,5,49,220
9134,5,88,373
9134,5,13,285
9134,5,58,331
9134,5,58,254
9134,6,56,259
9134,6,65,374
9134,6,66,406
9134,6,25,129
9134,6,47,325
9134,6,58,300
9134,6,24,236
9134,7,100,145
9134,7,73,61
9134,7,100,192
9134,7,83,82
9134,7,78,60
9134,8,20,148
9134,8,69,146
9134,8,62,149
9134,8,44,189
9134,9,71,93
9134,9,100,317
9134,9,7,172
9134,10,65,333
9134,10,100,301
9134,10,100,167
8762,1,97,60
8762,1,94,92
8762,1,100,83
8762,2,70,157
8762,2,79,137
8762,2,57,82
8762,3,80,199
8762,3,100,74
8762,3,96,211
8762,4,69,69
8762,4,65,118
8762,5,61,47
8762,5,100,105
8762,6,50,133
8762,6,89,40
8762,7,89,101
8762,7,100,42
8762,7,100,85
8762,8,88,37
8762,9,93,38
8762,10,100,30
8762,10,92,243
8762,10,83,54
2870,1,80,62
2870,1,66,364
2870,1,48,362
2870,1,55,62
2870,2,77,144
2870,2,56,250
2870,2,44,309
2870,2,56,158
2870,3,42,345
2870,3,21,287
2870,3,45,72
2870,3,48,368
2870,3,43,318
2870,4,56,320
2870,4,20,233
2870,4,32,408
2870,5,44,432
2870,5,40,40
2870,5,43,366
2870,6,35,439
2870,6,40,397
2870,6,39,80
2870,6,51,310
2870,6,42,44
2870,7,20,136
2870,7,87,193
2870,7,60,146
2870,7,65,73
2870,7,52,215
2870,8,60,39
2870,8,86,101
2870,8,55,95
2870,9,63,83
2870,9,66,181
2870,9,46,305
2870,9,46,304
2870,9,71,160
2870,10,64,145
2870,10,51,47
2870,10,17,579
2870,10,23,147
2870,10,68,380
1387,1,78,233
1387,1,56,87
1387,2,73,148
1387,2,64,206
1387,2,87,190
1387,2,83,170
1387,3,67,249
1387,3,83,168
1387,3,62,120
1387,3,80,273
1387,3,61,248
1387,3,77,254
1387,4,72,209
1387,4,67,87
1387,4,56,171
1387,4,45,111
1387,4,69,171
1387,4,66,97
1387,5,47,245
1387,5,65,103
1387,5,70,202
1387,5,85,115
1387,5,80,210
1387,5,82,92
1387,5,84,266
1387,6,80,242
1387,6,96,178
1387,6,88,244
1387,6,62,242
1387,6,77,227
1387,6,64,264
1387,7,98,92
1387,7,100,130
1387,7,100,90
1387,7,100,137
1387,8,79,157
1387,8,73,102
1387,8,73,218
1387,9,73,180
1387,9,76,181
1387,9,72,118
1387,9,72,186
1387,10,90,281
1387,10,82,141
6111,1,85,210
6111,1,63,333
6111,1,68,167
6111,1,71,304
6111,1,90,222
6111,1,26,141
6111,2,87,337
6111,2,61,181
6111,2,35,232
6111,2,85,224
6111,2,47,130
6111,2,14,331
6111,2,53,259
6111,2,22,294
6111,3,61,159
6111,3,28,265
6111,3,64,274
6111,3,31,225
6111,3,27,402
6111,3,55,224
6111,3,54,310
6111,4,39,236
6111,4,37,183
6111,4,50,203
6111,5,30,255
6111,5,94,140
6111,5,55,124
6111,5,19,335
6111,5,73,118
6111,5,55,274
6111,6,67,372
6111,6,71,267
6111,6,82,138
6111,6,0,98
6111,7,94,173
6111,7,100,180
6111,7,63,76
6111,7,48,179
6111,7,46,149
6111,7,62,188
6111,8,100,216
6111,8,56,209
6111,8,35,217
6111,8,100,255
6111,8,66,239
6111,8,27,109
6111,8,69,175
6111,8,33,207
6111,8,89,269
6111,9,0,173
6111,9,55,188
6111,9,59,179
6111,9,44,166
6111,9,65,289
6111,9,56,132
6111,10,93,390
6111,10,66,493
6111,10,3,520
6111,10,73,298
7333,1,90,333
7333,1,18,184
7333,1,44,143
7333,2,63,141
7333,2,13,293
7333,2,62,104
7333,3,37,210
7333,3,87,216
7333,3,54,138
7333,3,37,332
7333,3,33,163
7333,3,50,242
7333,3,42,164
7333,4,26,292
7333,4,10,300
7333,4,42,265
7333,4,26,121
7333,4,53,162
7333,5,51,104
7333,5,83,388
7333,5,15,183
7333,5,68,360
7333,6,42,226
7333,6,85,138
7333,6,8,296
7333,7,100,137
7333,7,100,155
7333,7,100,131
7333,7,40,124
7333,7,92,68
7333,8,83,161
7333,8,38,87
7333,8,81,181
7333,8,83,218
7333,8,70,291
7333,8,46,247
7333,8,62,145
7333,8,53,354
7333,9,47,287
7333,9,62,177
7333,9,41,333
7333,9,67,177
7333,9,29,109
7333,9,36,125
7333,9,50,355
7333,10,24,263
7333,10,45,341
7333,10,73,443
6625,1,68,177
6625,2,100,114
6625,3,89,67
6625,4,75,169
6625,4,85,261
6625,4,45,181
6625,5,82,60
6625,5,69,163
6625,6,89,96
6625,7,100,80
6625,7,100,70
6625,7,100,19
6625,8,75,44
6625,8,97,84
6625,8,100,40
6625,9,93,35
6625,9,72,122
6625,9,100,125
6625,10,61,281
6625,10,86,161
6625,10,75,156
7896,1,66,313
7896,1,60,290
7896,1,37,189
7896,1,1,187
7896,1,100,335
7896,1,66,351
7896,1,17,321
7896,2,32,327
7896,2,61,252
7896,2,78,151
7896,2,54,256
7896,3,49,107
7896,3,85,246
7896,3,63,401
7896,3,100,119
7896,3,56,334
7896,4,38,447
7896,4,17,196
7896,4,39,353
7896,4,36,114
7896,4,26,402
7896,5,82,134
7896,5,52,346
7896,5,39,290
7896,5,31,260
7896,6,67,144
7896,6,0,329
7896,6,74,181
